CBSA Code,Metropolitan Division Code,CSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Metropolitan Division Title,CSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code,Central/Outlying County
13820,,142.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Blount,Alabama,1.0,9.0,Outlying
13820,,142.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Chilton,Alabama,1.0,21.0,Outlying
13820,,142.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Jefferson,Alabama,1.0,73.0,Central
13820,,142.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",St. Clair,Alabama,1.0,115.0,Outlying
13820,,142.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Shelby,Alabama,1.0,117.0,Central
13820,,142.0,"Birmingham-Hoover, AL",Metropolitan Statistical Area,,"Birmingham-Hoover-Talladega, AL",Walker,Alabama,1.0,127.0,Outlying
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Burleigh,North Dakota,38.0,15.0,Central
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Morton,North Dakota,38.0,59.0,Central
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Oliver,North Dakota,38.0,65.0,Outlying
13900,,,"Bismarck, ND",Metropolitan Statistical Area,,,Sioux,North Dakota,38.0,85.0,Outlying
13940,,292.0,"Blackfoot, ID",Micropolitan Statistical Area,,"Idaho Falls-Rexburg-Blackfoot, ID",Bingham,Idaho,16.0,11.0,Central
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Floyd,Virginia,51.0,63.0,Outlying
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Giles,Virginia,51.0,71.0,Outlying
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Montgomery,Virginia,51.0,121.0,Central
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Pulaski,Virginia,51.0,155.0,Outlying
13980,,,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,,,Radford,Virginia,51.0,750.0,Central
14010,,145.0,"Bloomington, IL",Metropolitan Statistical Area,,"Bloomington-Pontiac, IL",De Witt,Illinois,17.0,39.0,Outlying
14010,,145.0,"Bloomington, IL",Metropolitan Statistical Area,,"Bloomington-Pontiac, IL",McLean,Illinois,17.0,113.0,Central
14020,,144.0,"Bloomington, IN",Metropolitan Statistical Area,,"Bloomington-Bedford, IN",Monroe,Indiana,18.0,105.0,Central
14020,,144.0,"Bloomington, IN",Metropolitan Statistical Area,,"Bloomington-Bedford, IN",Owen,Indiana,18.0,119.0,Outlying
14100,,146.0,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Columbia,Pennsylvania,42.0,37.0,Central
14100,,146.0,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,,"Bloomsburg-Berwick-Sunbury, PA",Montour,Pennsylvania,42.0,93.0,Central
14140,,,"Bluefield, WV-VA",Micropolitan Statistical Area,,,Tazewell,Virginia,51.0,185.0,Central
14140,,,"Bluefield, WV-VA",Micropolitan Statistical Area,,,Mercer,West Virginia,54.0,55.0,Central
14180,,,"Blytheville, AR",Micropolitan Statistical Area,,,Mississippi,Arkansas,5.0,93.0,Central
14220,,406.0,"Bogalusa, LA",Micropolitan Statistical Area,,"New Orleans-Metairie-Hammond, LA-MS",Washington,Louisiana,22.0,117.0,Central
14260,,147.0,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Ada,Idaho,16.0,1.0,Central
14260,,147.0,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Boise,Idaho,16.0,15.0,Outlying
14260,,147.0,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Canyon,Idaho,16.0,27.0,Outlying
14260,,147.0,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Gem,Idaho,16.0,45.0,Outlying
14260,,147.0,"Boise City, ID",Metropolitan Statistical Area,,"Boise City-Mountain Home-Ontario, ID-OR",Owyhee,Idaho,16.0,73.0,Outlying
14300,,206.0,"Bonham, TX",Micropolitan Statistical Area,,"Dallas-Fort Worth, TX-OK",Fannin,Texas,48.0,147.0,Central
14340,,218.0,"Boone, IA",Micropolitan Statistical Area,,"Des Moines-Ames-West Des Moines, IA",Boone,Iowa,19.0,15.0,Central
14380,,,"Boone, NC",Micropolitan Statistical Area,,,Watauga,North Carolina,37.0,189.0,Central
14420,,108.0,"Borger, TX",Micropolitan Statistical Area,,"Amarillo-Borger, TX",Hutchinson,Texas,48.0,233.0,Central
14460,14454.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Norfolk,Massachusetts,25.0,21.0,Central
14460,14454.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Plymouth,Massachusetts,25.0,23.0,Central
14460,14454.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Boston, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Suffolk,Massachusetts,25.0,25.0,Central
14460,15764.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Essex,Massachusetts,25.0,9.0,Central
14460,15764.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Cambridge-Newton-Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT",Middlesex,Massachusetts,25.0,17.0,Central
14460,40484.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Rockingham,New Hampshire,33.0,15.0,Central
14460,40484.0,148.0,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,"Rockingham County-Strafford County, NH","Boston-Worcester-Providence, MA-RI-NH-CT",Strafford,New Hampshire,33.0,17.0,Outlying
14500,,216.0,"Boulder, CO",Metropolitan Statistical Area,,"Denver-Aurora, CO",Boulder,Colorado,8.0,13.0,Central
14540,,150.0,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Allen,Kentucky,21.0,3.0,Outlying
14540,,150.0,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Butler,Kentucky,21.0,31.0,Outlying
14540,,150.0,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Edmonson,Kentucky,21.0,61.0,Outlying
14540,,150.0,"Bowling Green, KY",Metropolitan Statistical Area,,"Bowling Green-Glasgow, KY",Warren,Kentucky,21.0,227.0,Central
14580,,,"Bozeman, MT",Micropolitan Statistical Area,,,Gallatin,Montana,30.0,31.0,Central
14620,,,"Bradford, PA",Micropolitan Statistical Area,,,McKean,Pennsylvania,42.0,83.0,Central
14660,,,"Brainerd, MN",Micropolitan Statistical Area,,,Cass,Minnesota,27.0,21.0,Outlying
14660,,,"Brainerd, MN",Micropolitan Statistical Area,,,Crow Wing,Minnesota,27.0,35.0,Central
14700,,520.0,"Branson, MO",Micropolitan Statistical Area,,"Springfield-Branson, MO",Stone,Missouri,29.0,209.0,Outlying
14700,,520.0,"Branson, MO",Micropolitan Statistical Area,,"Springfield-Branson, MO",Taney,Missouri,29.0,213.0,Central
14720,,,"Breckenridge, CO",Micropolitan Statistical Area,,,Summit,Colorado,8.0,117.0,Central
14740,,500.0,"Bremerton-Silverdale, WA",Metropolitan Statistical Area,,"Seattle-Tacoma, WA",Kitsap,Washington,53.0,35.0,Central
14780,,288.0,"Brenham, TX",Micropolitan Statistical Area,,"Houston-The Woodlands, TX",Washington,Texas,48.0,477.0,Central
14820,,120.0,"Brevard, NC",Micropolitan Statistical Area,,"Asheville-Brevard, NC",Transylvania,North Carolina,37.0,175.0,Central
14860,,408.0,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,,"New York-Newark, NY-NJ-CT-PA",Fairfield,Connecticut,9.0,1.0,Central
15020,,298.0,"Brookhaven, MS",Micropolitan Statistical Area,,"Jackson-Vicksburg-Brookhaven, MS",Lincoln,Mississippi,28.0,85.0,Central
15060,,,"Brookings, OR",Micropolitan Statistical Area,,,Curry,Oregon,41.0,15.0,Central
15100,,,"Brookings, SD",Micropolitan Statistical Area,,,Brookings,South Dakota,46.0,11.0,Central
15140,,297.0,"Brownsville, TN",Micropolitan Statistical Area,,"Jackson-Brownsville, TN",Haywood,Tennessee,47.0,75.0,Central
15180,,154.0,"Brownsville-Harlingen, TX",Metropolitan Statistical Area,,"Brownsville-Harlingen-Raymondville, TX",Cameron,Texas,48.0,61.0,Central
15220,,,"Brownwood, TX",Micropolitan Statistical Area,,,Brown,Texas,48.0,49.0,Central
15260,,,"Brunswick, GA",Metropolitan Statistical Area,,,Brantley,Georgia,13.0,25.0,Outlying
15260,,,"Brunswick, GA",Metropolitan Statistical Area,,,Glynn,Georgia,13.0,127.0,Central
15260,,,"Brunswick, GA",Metropolitan Statistical Area,,,McIntosh,Georgia,13.0,191.0,Outlying
15340,,360.0,"Bucyrus, OH",Micropolitan Statistical Area,,"Mansfield-Ashland-Bucyrus, OH",Crawford,Ohio,39.0,33.0,Central
15380,,160.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Metropolitan Statistical Area,,"Buffalo-Cheektowaga, NY",Erie,New York,36.0,29.0,Central
15380,,160.0,"Buffalo-Cheektowaga-Niagara Falls, NY",Metropolitan Statistical Area,,"Buffalo-Cheektowaga, NY",Niagara,New York,36.0,63.0,Central
15420,,,"Burley, ID",Micropolitan Statistical Area,,,Cassia,Idaho,16.0,31.0,Central
15420,,,"Burley, ID",Micropolitan Statistical Area,,,Minidoka,Idaho,16.0,67.0,Outlying
15460,,,"Burlington, IA-IL",Micropolitan Statistical Area,,,Henderson,Illinois,17.0,71.0,Outlying
15460,,,"Burlington, IA-IL",Micropolitan Statistical Area,,,Des Moines,Iowa,19.0,57.0,Central
15500,,268.0,"Burlington, NC",Metropolitan Statistical Area,,"Greensboro--Winston-Salem--High Point, NC",Alamance,North Carolina,37.0,1.0,Central
15540,,,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,Chittenden,Vermont,50.0,7.0,Central
15540,,,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,Franklin,Vermont,50.0,11.0,Outlying
15540,,,"Burlington-South Burlington, VT",Metropolitan Statistical Area,,,Grand Isle,Vermont,50.0,13.0,Outlying
15580,,,"Butte-Silver Bow, MT",Micropolitan Statistical Area,,,Silver Bow,Montana,30.0,93.0,Central
15620,,,"Cadillac, MI",Micropolitan Statistical Area,,,Missaukee,Michigan,26.0,113.0,Outlying
15620,,,"Cadillac, MI",Micropolitan Statistical Area,,,Wexford,Michigan,26.0,165.0,Central
15660,,122.0,"Calhoun, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Gordon,Georgia,13.0,129.0,Central
15680,,548.0,"California-Lexington Park, MD",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",St. Mary's,Maryland,24.0,37.0,Central
15700,,548.0,"Cambridge, MD",Micropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Dorchester,Maryland,24.0,19.0,Central
15740,,198.0,"Cambridge, OH",Micropolitan Statistical Area,,"Columbus-Marion-Zanesville, OH",Guernsey,Ohio,39.0,59.0,Central
15780,,,"Camden, AR",Micropolitan Statistical Area,,,Calhoun,Arkansas,5.0,13.0,Outlying
15780,,,"Camden, AR",Micropolitan Statistical Area,,,Ouachita,Arkansas,5.0,103.0,Central
15820,,,"Campbellsville, KY",Micropolitan Statistical Area,,,Taylor,Kentucky,21.0,217.0,Central
15860,,444.0,"Cañon City, CO",Micropolitan Statistical Area,,"Pueblo-Cañon City, CO",Fremont,Colorado,8.0,43.0,Central
15900,,427.0,"Canton, IL",Micropolitan Statistical Area,,"Peoria-Canton, IL",Fulton,Illinois,17.0,57.0,Central
15940,,184.0,"Canton-Massillon, OH",Metropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Carroll,Ohio,39.0,19.0,Outlying
15940,,184.0,"Canton-Massillon, OH",Metropolitan Statistical Area,,"Cleveland-Akron-Canton, OH",Stark,Ohio,39.0,151.0,Central
15980,,162.0,"Cape Coral-Fort Myers, FL",Metropolitan Statistical Area,,"Cape Coral-Fort Myers-Naples, FL",Lee,Florida,12.0,71.0,Central
16020,,164.0,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Alexander,Illinois,17.0,3.0,Outlying
16020,,164.0,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Bollinger,Missouri,29.0,17.0,Outlying
16020,,164.0,"Cape Girardeau, MO-IL",Metropolitan Statistical Area,,"Cape Girardeau-Sikeston, MO-IL",Cape Girardeau,Missouri,29.0,31.0,Central
16060,,,"Carbondale-Marion, IL",Metropolitan Statistical Area,,,Jackson,Illinois,17.0,77.0,Central
16060,,,"Carbondale-Marion, IL",Metropolitan Statistical Area,,,Williamson,Illinois,17.0,199.0,Central
16100,,,"Carlsbad-Artesia, NM",Micropolitan Statistical Area,,,Eddy,New Mexico,35.0,15.0,Central
16140,,,"Carroll, IA",Micropolitan Statistical Area,,,Carroll,Iowa,19.0,27.0,Central
16180,,456.0,"Carson City, NV",Metropolitan Statistical Area,,"Reno-Carson City-Fernley, NV",Carson,Nevada,32.0,510.0,Central
16220,,,"Casper, WY",Metropolitan Statistical Area,,,Natrona,Wyoming,56.0,25.0,Central
16260,,,"Cedar City, UT",Micropolitan Statistical Area,,,Iron,Utah,49.0,21.0,Central
16300,,168.0,"Cedar Rapids, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Benton,Iowa,19.0,11.0,Outlying
16300,,168.0,"Cedar Rapids, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Jones,Iowa,19.0,105.0,Outlying
16300,,168.0,"Cedar Rapids, IA",Metropolitan Statistical Area,,"Cedar Rapids-Iowa City, IA",Linn,Iowa,19.0,113.0,Central
16340,,122.0,"Cedartown, GA",Micropolitan Statistical Area,,"Atlanta--Athens-Clarke County--Sandy Springs, GA",Polk,Georgia,13.0,233.0,Central
16380,,338.0,"Celina, OH",Micropolitan Statistical Area,,"Lima-Van Wert-Celina, OH",Mercer,Ohio,39.0,107.0,Central
16420,,,"Central City, KY",Micropolitan Statistical Area,,,Muhlenberg,Kentucky,21.0,177.0,Central
16460,,476.0,"Centralia, IL",Micropolitan Statistical Area,,"St. Louis-St. Charles-Farmington, MO-IL",Marion,Illinois,17.0,121.0,Central
16500,,500.0,"Centralia, WA",Micropolitan Statistical Area,,"Seattle-Tacoma, WA",Lewis,Washington,53.0,41.0,Central
16540,,548.0,"Chambersburg-Waynesboro, PA",Metropolitan Statistical Area,,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",Franklin,Pennsylvania,42.0,55.0,Central
16580,,,"Champaign-Urbana, IL",Metropolitan Statistical Area,,,Champaign,Illinois,17.0,19.0,Central
16580,,,"Champaign-Urbana, IL",Metropolitan Statistical Area,,,Ford,Illinois,17.0,53.0,Outlying
16580,,,"Champaign-Urbana, IL",Metropolitan Statistical Area,,,Piatt,Illinois,17.0,147.0,Outlying
16620,,170.0,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Boone,West Virginia,54.0,5.0,Outlying
16620,,170.0,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Clay,West Virginia,54.0,15.0,Outlying
16620,,170.0,"Charleston, WV",Metropolitan Statistical Area,,"Charleston-Huntington-Ashland, WV-OH-KY",Kanawha,West Virginia,54.0,39.0,Central
16660,,,"Charleston-Mattoon, IL",Micropolitan Statistical Area,,,Coles,Illinois,17.0,29.0,Central
16660,,,"Charleston-Mattoon, IL",Micropolitan Statistical Area,,,Cumberland,Illinois,17.0,35.0,Outlying
16700,,,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,Berkeley,South Carolina,45.0,15.0,Central
16700,,,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,Charleston,South Carolina,45.0,19.0,Central
16700,,,"Charleston-North Charleston, SC",Metropolitan Statistical Area,,,Dorchester,South Carolina,45.0,35.0,Central
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Cabarrus,North Carolina,37.0,25.0,Outlying
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Gaston,North Carolina,37.0,71.0,Outlying
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Iredell,North Carolina,37.0,97.0,Central
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Lincoln,North Carolina,37.0,109.0,Outlying
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Mecklenburg,North Carolina,37.0,119.0,Central
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Rowan,North Carolina,37.0,159.0,Outlying
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Union,North Carolina,37.0,179.0,Central
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Chester,South Carolina,45.0,23.0,Outlying
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",Lancaster,South Carolina,45.0,57.0,Outlying
16740,,172.0,"Charlotte-Concord-Gastonia, NC-SC",Metropolitan Statistical Area,,"Charlotte-Concord, NC-SC",York,South Carolina,45.0,91.0,Outlying
16820,,,"Charlottesville, VA",Metropolitan Statistical Area,,,Albemarle,Virginia,51.0,3.0,Central
16820,,,"Charlottesville, VA",Metropolitan Statistical Area,,,Buckingham,Virginia,51.0,29.0,Outlying
16820,,,"Charlottesville, VA",Metropolitan Statistical Area,,,Fluvanna,Virginia,51.0,65.0,Outlying
16820,,,"Charlottesville, VA",Metropolitan Statistical Area,,,Greene,Virginia,51.0,79.0,Outlying
16820,,,"Charlottesville, VA",Metropolitan Statistical Area,,,Nelson,Virginia,51.0,125.0,Outlying
16820,,,"Charlottesville, VA",Metropolitan Statistical Area,,,Charlottesville,Virginia,51.0,540.0,Central
16860,,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Catoosa,Georgia,13.0,47.0,Central
16860,,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Dade,Georgia,13.0,83.0,Outlying
16860,,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Walker,Georgia,13.0,295.0,Central
16860,,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Hamilton,Tennessee,47.0,65.0,Central
16860,,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Marion,Tennessee,47.0,115.0,Outlying
16860,,174.0,"Chattanooga, TN-GA",Metropolitan Statistical Area,,"Chattanooga-Cleveland-Dalton, TN-GA-AL",Sequatchie,Tennessee,47.0,153.0,Outlying
16940,,,"Cheyenne, WY",Metropolitan Statistical Area,,,Laramie,Wyoming,56.0,21.0,Central
16980,16974.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI",Cook,Illinois,17.0,31.0,Central
16980,16974.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI",DuPage,Illinois,17.0,43.0,Central
16980,16974.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI",Grundy,Illinois,17.0,63.0,Outlying
16980,16974.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI",Kendall,Illinois,17.0,93.0,Central
16980,16974.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI",McHenry,Illinois,17.0,111.0,Central
16980,16974.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Chicago-Naperville-Arlington Heights, IL","Chicago-Naperville, IL-IN-WI",Will,Illinois,17.0,197.0,Central
16980,20994.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Elgin, IL","Chicago-Naperville, IL-IN-WI",DeKalb,Illinois,17.0,37.0,Outlying
16980,20994.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Elgin, IL","Chicago-Naperville, IL-IN-WI",Kane,Illinois,17.0,89.0,Central
16980,23844.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Gary, IN","Chicago-Naperville, IL-IN-WI",Jasper,Indiana,18.0,73.0,Outlying
16980,23844.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Gary, IN","Chicago-Naperville, IL-IN-WI",Lake,Indiana,18.0,89.0,Central
16980,23844.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Gary, IN","Chicago-Naperville, IL-IN-WI",Newton,Indiana,18.0,111.0,Outlying
16980,23844.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Gary, IN","Chicago-Naperville, IL-IN-WI",Porter,Indiana,18.0,127.0,Central
16980,29404.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Lake County-Kenosha County, IL-WI","Chicago-Naperville, IL-IN-WI",Lake,Illinois,17.0,97.0,Central
16980,29404.0,176.0,"Chicago-Naperville-Elgin, IL-IN-WI",Metropolitan Statistical Area,"Lake County-Kenosha County, IL-WI","Chicago-Naperville, IL-IN-WI",Kenosha,Wisconsin,55.0,59.0,Outlying
17020,,,"Chico, CA",Metropolitan Statistical Area,,,Butte,California,6.0,7.0,Central
17060,,198.0,"Chillicothe, OH",Micropolitan Statistical Area,,"Columbus-Marion-Zanesville, OH",Ross,Ohio,39.0,141.0,Central
